Ensembl Gene ID	Ensembl Transcript ID	Gene Biotype	Transcript Start (bp)	Transcript End (bp)
ENSG00000250251	ENST00000540075	transcribed_unprocessed_pseudogene	15132843	15133857
ENSG00000250251	ENST00000540502	transcribed_unprocessed_pseudogene	15133488	15135153
ENSG00000250251	ENST00000538100	transcribed_unprocessed_pseudogene	15135304	15137156
ENSG00000250379	ENST00000510176	antisense	41825099	41827936
ENSG00000250379	ENST00000512295	antisense	41826026	41827855
ENSG00000250615	ENST00000512650	antisense	77073881	77074520
ENSG00000250917	ENST00000512005	sense_overlapping	34234840	34281173
ENSG00000251022	ENST00000504520	antisense	82893009	82900960
ENSG00000251022	ENST00000504792	antisense	82893545	82900508
ENSG00000251022	ENST00000512932	antisense	82894250	82900559
ENSG00000251022	ENST00000511271	antisense	82894795	82900566
ENSG00000251022	ENST00000508772	antisense	82895691	82900569
ENSG00000251022	ENST00000513581	antisense	82897763	82900569
ENSG00000251022	ENST00000504718	antisense	82897793	82900502
ENSG00000251022	ENST00000505028	antisense	82897856	82900569
ENSG00000251022	ENST00000507660	antisense	82897923	82900571
ENSG00000251022	ENST00000509007	antisense	82899545	82900559
ENSG00000251022	ENST00000504869	antisense	82899693	82900566
ENSG00000251022	ENST00000503704	antisense	82899823	82900569
ENSG00000251143	ENST00000502284	antisense	72014291	72020910
ENSG00000251474	ENST00000507287	transcribed_unprocessed_pseudogene	129382922	129397136
ENSG00000251474	ENST00000510078	transcribed_unprocessed_pseudogene	129382922	129399405
ENSG00000251474	ENST00000514355	transcribed_unprocessed_pseudogene	129391155	129399419
ENSG00000251474	ENST00000507238	transcribed_unprocessed_pseudogene	129393172	129396293
ENSG00000251474	ENST00000515866	transcribed_unprocessed_pseudogene	129393607	129399419
ENSG00000251474	ENST00000499631	transcribed_unprocessed_pseudogene	129393635	129399439
ENSG00000251474	ENST00000506593	transcribed_unprocessed_pseudogene	129396196	129399655
ENSG00000251474	ENST00000359025	transcribed_unprocessed_pseudogene	129396218	129397109
ENSG00000251556	ENST00000514002	antisense	146099406	146120412
ENSG00000251562	ENST00000534336	lincRNA	65497762	65506469
ENSG00000251562	ENST00000619449	lincRNA	65497766	65499609
ENSG00000251562	ENST00000620902	lincRNA	65499042	65499706
ENSG00000251562	ENST00000617791	lincRNA	65499042	65499785
ENSG00000251562	ENST00000544868	lincRNA	65499042	65500970
ENSG00000251562	ENST00000610481	lincRNA	65500223	65500713
ENSG00000251562	ENST00000508832	lincRNA	65501848	65503609
ENSG00000251562	ENST00000616527	lincRNA	65501960	65504463
ENSG00000251562	ENST00000618925	lincRNA	65502729	65503760
ENSG00000251562	ENST00000620465	lincRNA	65503679	65504463
ENSG00000251562	ENST00000612781	lincRNA	65503705	65504689
ENSG00000251562	ENST00000618132	lincRNA	65504005	65504848
ENSG00000251562	ENST00000613376	lincRNA	65504496	65504851
ENSG00000251562	ENST00000610851	lincRNA	65504519	65506468
ENSG00000251562	ENST00000618227	lincRNA	65504838	65506465
ENSG00000251562	ENST00000617489	lincRNA	65505204	65506469
ENSG00000251562	ENST00000616691	lincRNA	65505207	65506516
ENSG00000253102	ENST00000511627	antisense	50396438	50397888
ENSG00000253167	ENST00000519140	antisense	125040684	125044989
ENSG00000253352	ENST00000540687	antisense	30970677	30976063
ENSG00000253352	ENST00000566220	antisense	30971048	30973428
ENSG00000253352	ENST00000519077	antisense	30971066	30979395
ENSG00000253352	ENST00000521091	antisense	30971367	30976063
ENSG00000253352	ENST00000569149	antisense	30971439	30973356
ENSG00000253352	ENST00000563812	antisense	30971480	30973109
ENSG00000253352	ENST00000602393	antisense	30972263	30976063
ENSG00000253352	ENST00000602971	antisense	30972901	30976081
ENSG00000253352	ENST00000569384	antisense	30973412	30975479
ENSG00000253356	ENST00000520598	antisense	38148741	38163772
ENSG00000253982	ENST00000518822	antisense	1761990	1764339
ENSG00000253982	ENST00000517959	antisense	1762081	1764502
ENSG00000253982	ENST00000518481	antisense	1762625	1763297
ENSG00000254003	ENST00000520993	antisense	88216660	88219226
ENSG00000254224	ENST00000520575	antisense	96235427	96238034
ENSG00000254230	ENST00000517384	antisense	22565997	22567171
ENSG00000254400	ENST00000527191	antisense	6603642	6604420
ENSG00000254452	ENST00000526951	antisense	66276779	66277487
ENSG00000254452	ENST00000528650	antisense	66276869	66277492
ENSG00000254501	ENST00000528887	antisense	65110714	65111695
ENSG00000254531	ENST00000527564	lincRNA	101347780	101348883
ENSG00000254531	ENST00000529296	lincRNA	101347792	101348721
ENSG00000254559	ENST00000526963	antisense	203623	205470
ENSG00000254612	ENST00000526843	processed_pseudogene	127940913	127941654
ENSG00000254635	ENST00000527986	antisense	28522652	28532743
ENSG00000254635	ENST00000528337	antisense	28522685	28532354
ENSG00000254641	ENST00000527398	sense_overlapping	6608667	6610135
ENSG00000254662	ENST00000534162	antisense	57325603	57327958
ENSG00000254680	ENST00000527288	antisense	12261426	12263173
ENSG00000254690	ENST00000525023	antisense	144314590	144315138
ENSG00000254721	ENST00000526174	antisense	70206291	70207390
ENSG00000254721	ENST00000527232	antisense	70206571	70207387
ENSG00000254741	ENST00000529247	antisense	143579636	143580670
ENSG00000254835	ENST00000526089	antisense	31205264	31205616
ENSG00000254893	ENST00000506621	processed_pseudogene	76173632	76174183
ENSG00000255031	ENST00000529934	antisense	68050740	68053385
ENSG00000255031	ENST00000526897	antisense	68052093	68053694
ENSG00000255031	ENST00000534517	antisense	68052823	68053762
ENSG00000255050	ENST00000531730	antisense	143573490	143577397
ENSG00000255108	ENST00000532946	antisense	823634	832883
ENSG00000255108	ENST00000528982	antisense	823656	824645
ENSG00000255114	ENST00000531886	antisense	119044188	119045493
ENSG00000255126	ENST00000526045	antisense	62391516	62393372
ENSG00000255182	ENST00000569326	processed_transcript	144495458	144500280
ENSG00000255182	ENST00000528207	processed_transcript	144495618	144498980
ENSG00000255182	ENST00000532766	processed_transcript	144497362	144499305
ENSG00000255182	ENST00000527086	processed_transcript	144498913	144505444
ENSG00000255182	ENST00000528690	processed_transcript	144499334	144505098
ENSG00000255198	ENST00000531523	lincRNA	1964959	1965509
ENSG00000255198	ENST00000564014	lincRNA	1965034	1965504
ENSG00000255284	ENST00000526588	lincRNA	777578	778285
ENSG00000255284	ENST00000530083	lincRNA	777582	784180
ENSG00000255284	ENST00000525941	lincRNA	777608	784297
ENSG00000255448	ENST00000525523	processed_transcript	18000542	18022931
ENSG00000255717	ENST00000539921	processed_transcript	62851988	62855236
ENSG00000255717	ENST00000540725	processed_transcript	62851988	62855746
ENSG00000255717	ENST00000537925	processed_transcript	62851988	62855867
ENSG00000255717	ENST00000537068	processed_transcript	62851988	62855881
ENSG00000255717	ENST00000538654	processed_transcript	62851989	62855885
ENSG00000255717	ENST00000537869	processed_transcript	62851991	62855460
ENSG00000255717	ENST00000539975	processed_transcript	62852020	62855236
ENSG00000255717	ENST00000535076	processed_transcript	62852048	62853696
ENSG00000255717	ENST00000545440	processed_transcript	62852252	62855488
ENSG00000255717	ENST00000542112	processed_transcript	62852258	62855914
ENSG00000255717	ENST00000541615	processed_transcript	62852290	62855488
ENSG00000255717	ENST00000541578	processed_transcript	62852297	62855488
ENSG00000255717	ENST00000538266	processed_transcript	62852609	62855467
ENSG00000255717	ENST00000545688	processed_transcript	62852749	62855460
ENSG00000255717	ENST00000544550	processed_transcript	62852832	62855488
ENSG00000255717	ENST00000545920	processed_transcript	62853072	62854342
ENSG00000255717	ENST00000540865	processed_transcript	62853073	62855488
ENSG00000255717	ENST00000535689	processed_transcript	62853354	62855488
ENSG00000255717	ENST00000537024	processed_transcript	62853547	62855479
ENSG00000255717	ENST00000539303	processed_transcript	62853573	62855174
ENSG00000255717	ENST00000541416	processed_transcript	62854080	62855812
ENSG00000255717	ENST00000537965	processed_transcript	62854368	62855488
ENSG00000255717	ENST00000545308	processed_transcript	62854442	62855488
ENSG00000255717	ENST00000540904	processed_transcript	62854680	62855488
ENSG00000255717	ENST00000544983	processed_transcript	62854682	62855758
ENSG00000255723	ENST00000508163	processed_transcript	87317170	87345210
ENSG00000255857	ENST00000542265	antisense	120201291	120212919
ENSG00000255857	ENST00000542314	antisense	120201327	120210519
ENSG00000255857	ENST00000538804	antisense	120201356	120210107
ENSG00000255857	ENST00000539446	antisense	120201356	120211512
ENSG00000255857	ENST00000535200	antisense	120201371	120213138
ENSG00000255857	ENST00000620336	antisense	120212327	120212769
ENSG00000255949	ENST00000535922	antisense	67431367	67435399
ENSG00000256007	ENST00000542022	antisense	72685075	72693808
ENSG00000256034	ENST00000540547	antisense	73760563	73761070
ENSG00000256116	ENST00000534988	antisense	64229214	64234292
ENSG00000256116	ENST00000539963	antisense	64231223	64234352
ENSG00000256364	ENST00000541383	antisense	120697124	120699501
ENSG00000256364	ENST00000535720	antisense	120698264	120699541
ENSG00000256537	ENST00000622602	lincRNA	11171222	11176016
ENSG00000256537	ENST00000544420	lincRNA	11171181	11176020
ENSG00000256664	ENST00000537570	processed_pseudogene	68841946	68842384
ENSG00000256690	ENST00000535817	antisense	62832234	62834043
ENSG00000256690	ENST00000535867	antisense	62832935	62833919
ENSG00000256745	ENST00000397300	processed_pseudogene	94188449	94188997
ENSG00000256813	ENST00000538705	antisense	60841806	60851081
ENSG00000257000	ENST00000542422	antisense	132077803	132080460
ENSG00000257122	ENST00000551766	transcribed_unprocessed_pseudogene	22418672	22437715
ENSG00000257122	ENST00000549207	transcribed_unprocessed_pseudogene	22429796	22435812
ENSG00000257181	ENST00000553141	antisense	68841288	68843237
ENSG00000257270	ENST00000552675	antisense	105467793	105470617
ENSG00000257303	ENST00000549565	antisense	56300142	56314788
ENSG00000257303	ENST00000549860	antisense	56300712	56314808
ENSG00000257337	ENST00000549388	antisense	53014596	53018959
ENSG00000257337	ENST00000552905	antisense	53014629	53046959
ENSG00000257337	ENST00000546566	antisense	53038967	53047050
ENSG00000257337	ENST00000550601	antisense	53039718	53054384
ENSG00000257337	ENST00000607643	antisense	53042705	53046003
ENSG00000257337	ENST00000546767	antisense	53042885	53046061
ENSG00000257337	ENST00000546793	antisense	53043189	53054438
ENSG00000257337	ENST00000551890	antisense	53053104	53054418
ENSG00000257342	ENST00000549477	antisense	57694132	57721510
ENSG00000257359	ENST00000550206	antisense	113932569	113937255
ENSG00000257386	ENST00000550926	antisense	74538145	74538633
ENSG00000257453	ENST00000552367	antisense	76030494	76031378
ENSG00000257524	ENST00000476274	processed_transcript	127867864	127886787
ENSG00000257524	ENST00000548587	processed_transcript	127872712	127885432
ENSG00000257550	ENST00000548347	antisense	53513984	53517608
ENSG00000257553	ENST00000548595	antisense	56104614	56113905
ENSG00000257605	ENST00000550263	antisense	53298655	53300314
ENSG00000257607	ENST00000549241	antisense	1055360	1059261
ENSG00000257621	ENST00000554360	antisense	58265365	58298129
ENSG00000257621	ENST00000556002	antisense	58266608	58298102
ENSG00000257621	ENST00000555275	antisense	58266889	58298122
ENSG00000257621	ENST00000555162	antisense	58266985	58268875
ENSG00000257621	ENST00000554378	antisense	58267104	58298134
ENSG00000257621	ENST00000555707	antisense	58272401	58298129
ENSG00000257621	ENST00000556225	antisense	58272615	58274114
ENSG00000257621	ENST00000556400	antisense	58273641	58298115
ENSG00000257621	ENST00000557660	antisense	58273936	58298120
ENSG00000257621	ENST00000553657	antisense	58274014	58298084
ENSG00000257621	ENST00000557412	antisense	58285586	58287023
ENSG00000257621	ENST00000551597	antisense	58285732	58298132
ENSG00000257621	ENST00000555037	antisense	58285732	58298133
ENSG00000257621	ENST00000554309	antisense	58293502	58298126
ENSG00000257663	ENST00000550301	antisense	52076841	52082084
ENSG00000257715	ENST00000547346	antisense	96025323	96027971
ENSG00000258017	ENST00000548149	antisense	49127782	49128879
ENSG00000258017	ENST00000552893	antisense	49127786	49128708
ENSG00000258017	ENST00000547387	antisense	49128011	49131362
ENSG00000258017	ENST00000547712	antisense	49131171	49147869
ENSG00000258017	ENST00000551496	antisense	49131710	49147865
ENSG00000258092	ENST00000547042	antisense	2797136	2803938
ENSG00000258199	ENST00000553176	sense_overlapping	56162359	56190284
ENSG00000258232	ENST00000550468	antisense	49265156	49273306
ENSG00000258297	ENST00000550837	antisense	66666036	66668374
ENSG00000258297	ENST00000548810	antisense	66667824	66668374
ENSG00000258317	ENST00000550947	antisense	56120033	56129619
ENSG00000258317	ENST00000549438	antisense	56120690	56128854
ENSG00000258377	ENST00000555043	antisense	49620815	49623480
ENSG00000258430	ENST00000557223	antisense	104769349	104770271
ENSG00000258441	ENST00000555379	processed_transcript	21200079	21205503
ENSG00000258441	ENST00000555688	processed_transcript	21200461	21206900
ENSG00000258461	ENST00000483208	processed_transcript	42348103	42404288
ENSG00000258461	ENST00000549793	processed_transcript	42348103	42412317
ENSG00000258461	ENST00000466369	processed_transcript	42348103	42412317
ENSG00000258461	ENST00000495723	processed_transcript	42348103	42412317
ENSG00000258471	ENST00000557335	antisense	20995837	20999163
ENSG00000258486	ENST00000553637	non_coding	49586579	49586878
ENSG00000258646	ENST00000554430	antisense	75004719	75008481
ENSG00000258727	ENST00000555968	antisense	23561097	23568073
ENSG00000258741	ENST00000556424	transcribed_processed_pseudogene	92715710	92734098
ENSG00000258741	ENST00000554246	transcribed_processed_pseudogene	92733823	92734195
ENSG00000258757	ENST00000554055	antisense	52640839	52641566
ENSG00000258824	ENST00000556640	antisense	64422935	64448557
ENSG00000258892	ENST00000553946	processed_transcript	60879714	60982585
ENSG00000258924	ENST00000591482	processed_transcript	28357647	28381697
ENSG00000258959	ENST00000557551	antisense	102036315	102044403
ENSG00000258959	ENST00000557242	antisense	102036647	102052854
ENSG00000258959	ENST00000553701	antisense	102036669	102066228
ENSG00000258964	ENST00000555937	processed_transcript	61734138	61776260
ENSG00000259032	ENST00000554405	processed_pseudogene	82692704	82693055
ENSG00000259053	ENST00000555070	processed_transcript	89412312	89954659
ENSG00000259080	ENST00000505973	processed_transcript	27583046	27635174
ENSG00000259115	ENST00000553982	lincRNA	70593314	70641204
ENSG00000259211	ENST00000559730	antisense	40464193	40466726
ENSG00000259291	ENST00000620791	antisense	90074512	90076644
ENSG00000259291	ENST00000558334	antisense	90074515	90082207
ENSG00000259298	ENST00000560380	antisense	50497195	50498744
ENSG00000259330	ENST00000560415	antisense	40325216	40326715
ENSG00000259357	ENST00000560481	antisense	150965245	150965963
ENSG00000259357	ENST00000561111	antisense	150965249	150966256
ENSG00000259536	ENST00000561460	antisense	40488041	40558019
ENSG00000259536	ENST00000561039	antisense	40508024	40553250
ENSG00000259595	ENST00000558047	antisense	44402685	44427144
ENSG00000259607	ENST00000560714	antisense	29067279	29068454
ENSG00000259627	ENST00000558905	antisense	63070025	63071911
ENSG00000259661	ENST00000560522	antisense	90920218	90921186
ENSG00000259781	ENST00000569046	processed_pseudogene	71164770	71165415
ENSG00000259792	ENST00000562716	antisense	77993405	77995289
ENSG00000259827	ENST00000567563	processed_transcript	56682470	56687807
ENSG00000259856	ENST00000561790	processed_pseudogene	46626404	46626992
ENSG00000259865	ENST00000566446	lincRNA	247187281	247188526
ENSG00000259939	ENST00000564919	antisense	8853312	8854347
ENSG00000259945	ENST00000563083	antisense	67542123	67542963
ENSG00000259948	ENST00000563131	processed_pseudogene	89201091	89201768
ENSG00000259952	ENST00000566537	antisense	29806496	29807732
ENSG00000259972	ENST00000620711	processed_transcript	74305127	74306331
ENSG00000259972	ENST00000566411	processed_transcript	74305202	74310307
ENSG00000259972	ENST00000565313	processed_transcript	74305256	74332613
ENSG00000259972	ENST00000621548	processed_transcript	74305739	74307770
ENSG00000259972	ENST00000561921	processed_transcript	74310100	74335346
ENSG00000259976	ENST00000570269	lincRNA	114314501	114316179
ENSG00000260005	ENST00000575922	antisense	81228707	81233983
ENSG00000260005	ENST00000569559	antisense	81229341	81232206
ENSG00000260032	ENST00000565493	lincRNA	36045622	36050960
ENSG00000260077	ENST00000567540	lincRNA	10039092	10040663
ENSG00000260083	ENST00000570025	antisense	30875222	30895079
ENSG00000260083	ENST00000564901	antisense	30875461	30895080
ENSG00000260083	ENST00000565573	antisense	30875912	30895220
ENSG00000260111	ENST00000566960	antisense	70379457	70399502
ENSG00000260121	ENST00000564984	antisense	88718615	88720459
ENSG00000260257	ENST00000569087	lincRNA	32856621	32858751
ENSG00000260260	ENST00000563192	lincRNA	2154797	2155358
ENSG00000260269	ENST00000566032	processed_transcript	75527150	75601205
ENSG00000260269	ENST00000565138	processed_transcript	75527179	75601184
ENSG00000260269	ENST00000567875	processed_transcript	75527179	75601186
ENSG00000260269	ENST00000568707	processed_transcript	75527179	75601186
ENSG00000260276	ENST00000565934	antisense	8848105	8860417
ENSG00000260276	ENST00000613908	antisense	8859813	8860456
ENSG00000260304	ENST00000564743	antisense	31182511	31183285
ENSG00000260336	ENST00000564977	sense_overlapping	101094047	101097967
ENSG00000260465	ENST00000569274	antisense	66720897	66731785
ENSG00000260539	ENST00000566788	lincRNA	74447427	74449892
ENSG00000260563	ENST00000566986	lincRNA	82293716	82294910
ENSG00000260570	ENST00000563565	antisense	28830612	28837200
ENSG00000260708	ENST00000564152	antisense	46761894	46762563
ENSG00000260772	ENST00000561622	3prime_overlapping_ncrna	69703065	69704652
ENSG00000260793	ENST00000588279	antisense	44221401	44222814
ENSG00000260793	ENST00000563394	antisense	44221915	44223710
ENSG00000260822	ENST00000568479	sense_overlapping	24545516	24550466
ENSG00000260853	ENST00000569974	antisense	28956687	28966883
ENSG00000260853	ENST00000568057	antisense	28956738	28957837
ENSG00000260934	ENST00000569345	antisense	19501689	19502286
ENSG00000261063	ENST00000569032	antisense	77201474	77249957
ENSG00000261093	ENST00000562166	antisense	2597881	2599718
ENSG00000261351	ENST00000565387	antisense	66488658	66492109
ENSG00000261373	ENST00000562866	antisense	89711856	89718165
ENSG00000261373	ENST00000562298	antisense	89716528	89718164
ENSG00000261396	ENST00000567122	antisense	67538557	67540106
ENSG00000261460	ENST00000570175	antisense	72278867	72351794
ENSG00000261474	ENST00000569291	lincRNA	31449535	31453493
ENSG00000261487	ENST00000566056	processed_transcript	30948386	30954319
ENSG00000261487	ENST00000562642	processed_transcript	30948531	30956511
ENSG00000261505	ENST00000567829	antisense	1317891	1322845
ENSG00000261505	ENST00000568106	antisense	1319255	1322827
ENSG00000261526	ENST00000565797	lincRNA	1874871	1876169
ENSG00000261582	ENST00000444717	antisense	35267885	35280043
ENSG00000261641	ENST00000566287	antisense	1445343	1446519
ENSG00000261684	ENST00000564805	antisense	42531867	42532840
ENSG00000261687	ENST00000565685	antisense	43184079	43185141
ENSG00000261691	ENST00000565879	antisense	547185	553847
ENSG00000261771	ENST00000565113	processed_transcript	55355248	55498360
ENSG00000261771	ENST00000568310	processed_transcript	55377024	55498341
ENSG00000261822	ENST00000561902	antisense	42567031	42569994
ENSG00000261822	ENST00000567089	antisense	42569298	42569994
ENSG00000261845	ENST00000576912	antisense	82602989	82604178
ENSG00000261898	ENST00000570493	antisense	4731756	4732371
ENSG00000262049	ENST00000575312	antisense	81701324	81703300
ENSG00000262136	ENST00000575838	antisense	69727013	69742563
ENSG00000262222	ENST00000573379	antisense	10940719	10943021
ENSG00000262413	ENST00000576021	antisense	81867721	81868273
ENSG00000262413	ENST00000576554	antisense	81867722	81868552
ENSG00000262429	ENST00000576752	antisense	4967995	4968822
ENSG00000262456	ENST00000571775	antisense	2384847	2386664
ENSG00000262477	ENST00000573479	lincRNA	32412182	32413236
ENSG00000262533	ENST00000572404	antisense	2042900	2043425
ENSG00000262758	ENST00000571336	lincRNA	3806748	3808854
ENSG00000262791	ENST00000576540	antisense	1725748	1738585
ENSG00000262831	ENST00000576784	antisense	81843165	81843958
ENSG00000262967	ENST00000574246	antisense	50693448	50695449
ENSG00000263072	ENST00000576490	antisense	3116042	3124607
ENSG00000263072	ENST00000575139	antisense	3116456	3132053
ENSG00000263072	ENST00000570901	antisense	3125529	3129299
ENSG00000263072	ENST00000573414	antisense	3125600	3129554
ENSG00000263072	ENST00000571963	antisense	3128672	3134882
ENSG00000263072	ENST00000573447	antisense	3128833	3132042
ENSG00000263072	ENST00000577163	antisense	3131405	3132349
ENSG00000263072	ENST00000575089	antisense	3131668	3134827
ENSG00000263072	ENST00000571449	antisense	3131757	3134856
ENSG00000263072	ENST00000576590	antisense	3131903	3134873
ENSG00000263126	ENST00000572067	lincRNA	67882461	67886367
ENSG00000263165	ENST00000573371	antisense	4163910	4164713
ENSG00000263218	ENST00000576215	antisense	80999509	81000130
ENSG00000263218	ENST00000577061	antisense	80999518	81000127
ENSG00000263244	ENST00000574616	3prime_overlapping_ncrna	9104848	9113181
ENSG00000263272	ENST00000575890	antisense	5425139	5432876
ENSG00000263345	ENST00000574290	antisense	2375061	2379306
ENSG00000263345	ENST00000573007	antisense	2376799	2377746
