Ensembl Gene ID	Ensembl Transcript ID	Gene Biotype	Gene Start (bp)	Gene End (bp)
ENSG00000253408	ENST00000520890	antisense	42233675	42271197
ENSG00000253408	ENST00000518994	antisense	42233675	42271197
ENSG00000253408	ENST00000518213	antisense	42233675	42271197
ENSG00000253414	ENST00000521989	sense_intronic	37516410	37517021
ENSG00000253426	ENST00000518496	lincRNA	9151742	9168136
ENSG00000253426	ENST00000517816	lincRNA	9151742	9168136
ENSG00000253426	ENST00000521718	lincRNA	9151742	9168136
ENSG00000253428	ENST00000521373	lincRNA	173689459	173705849
ENSG00000253433	ENST00000519500	lincRNA	134838069	134842637
ENSG00000253445	ENST00000519976	antisense	172690454	172697720
ENSG00000253447	ENST00000517582	antisense	174081506	174086559
ENSG00000253447	ENST00000519942	antisense	174081506	174086559
ENSG00000253447	ENST00000520190	antisense	174081506	174086559
ENSG00000253455	ENST00000521660	lincRNA	48620465	48623895
ENSG00000253470	ENST00000518339	lincRNA	125749055	125750241
ENSG00000253476	ENST00000523840	lincRNA	25425521	25426580
ENSG00000253477	ENST00000517376	antisense	103483398	103501676
ENSG00000253477	ENST00000523422	antisense	103483398	103501676
ENSG00000253479	ENST00000517343	lincRNA	69425035	69448244
ENSG00000253479	ENST00000519557	lincRNA	69425035	69448244
ENSG00000253489	ENST00000522330	lincRNA	111179193	111179872
ENSG00000253495	ENST00000519781	processed_pseudogene	119618162	119618474
ENSG00000253505	ENST00000517681	lincRNA	8414690	8424632
ENSG00000253505	ENST00000519814	lincRNA	8414690	8424632
ENSG00000253508	ENST00000523331	lincRNA	27186573	27193448
ENSG00000253513	ENST00000523030	antisense	124996985	124998198
ENSG00000253520	ENST00000521868	processed_pseudogene	179527224	179527513
ENSG00000253522	ENST00000517927	lincRNA	160468268	160487426
ENSG00000253525	ENST00000467010	processed_pseudogene	91157285	91158748
ENSG00000253530	ENST00000519123	lincRNA	126518698	126522351
ENSG00000253534	ENST00000390376	TR_V_gene	142507382	142507810
ENSG00000253540	ENST00000511564	transcribed_unprocessed_pseudogene	130099092	130111472
ENSG00000253540	ENST00000513466	transcribed_unprocessed_pseudogene	130099092	130111472
ENSG00000253540	ENST00000506448	transcribed_unprocessed_pseudogene	130099092	130111472
ENSG00000253540	ENST00000515245	transcribed_unprocessed_pseudogene	130099092	130111472
ENSG00000253540	ENST00000500074	transcribed_unprocessed_pseudogene	130099092	130111472
ENSG00000253541	ENST00000517342	processed_pseudogene	56476826	56477987
ENSG00000253549	ENST00000517697	antisense	85441851	85464915
ENSG00000253549	ENST00000521761	antisense	85441851	85464915
ENSG00000253549	ENST00000524052	antisense	85441851	85464915
ENSG00000253551	ENST00000522541	antisense	52194362	52199580
ENSG00000253552	ENST00000518088	antisense	27107777	27134302
ENSG00000253552	ENST00000522193	antisense	27107777	27134302
ENSG00000253552	ENST00000517635	antisense	27107777	27134302
ENSG00000253552	ENST00000518046	antisense	27107777	27134302
ENSG00000253552	ENST00000593438	antisense	27107777	27134302
ENSG00000253552	ENST00000523364	antisense	27107777	27134302
ENSG00000253552	ENST00000517550	antisense	27107777	27134302
ENSG00000253552	ENST00000517641	antisense	27107777	27134302
ENSG00000253552	ENST00000521159	antisense	27107777	27134302
ENSG00000253552	ENST00000521687	antisense	27107777	27134302
ENSG00000253552	ENST00000524048	antisense	27107777	27134302
ENSG00000253557	ENST00000520920	lincRNA	19084992	19259469
ENSG00000253557	ENST00000517949	lincRNA	19084992	19259469
ENSG00000253557	ENST00000518417	lincRNA	19084992	19259469
ENSG00000253559	ENST00000520651	antisense	189762704	189765556
ENSG00000253559	ENST00000521819	antisense	189762704	189765556
ENSG00000253559	ENST00000523895	antisense	189762704	189765556
ENSG00000253563	ENST00000521292	antisense	36519278	36523016
ENSG00000253570	ENST00000524091	processed_pseudogene	38600661	38601200
ENSG00000253574	ENST00000518354	antisense	139911238	139916620
ENSG00000253574	ENST00000521883	antisense	139911238	139916620
ENSG00000253577	ENST00000521317	lincRNA	92765702	92776451
ENSG00000253582	ENST00000518591	antisense	106520474	106657548
ENSG00000253591	ENST00000523591	antisense	170639158	170681437
ENSG00000253605	ENST00000523612	processed_pseudogene	141459075	141460031
ENSG00000253607	ENST00000521258	antisense	123002560	123030751
ENSG00000253613	ENST00000507269	antisense	111076921	111092115
ENSG00000253616	ENST00000520840	antisense	23071377	23074488
ENSG00000253616	ENST00000523806	antisense	23071377	23074488
ENSG00000253618	ENST00000521295	antisense	149348116	149357642
ENSG00000253628	ENST00000518260	lincRNA	172816621	172819958
ENSG00000253629	ENST00000518749	antisense	101686547	101689093
ENSG00000253634	ENST00000523284	lincRNA	92565443	92655494
ENSG00000253636	ENST00000517664	antisense	73052178	73063061
ENSG00000253641	ENST00000524047	lincRNA	10474565	10481974
ENSG00000253641	ENST00000517732	lincRNA	10474565	10481974
ENSG00000253641	ENST00000518098	lincRNA	10474565	10481974
ENSG00000253642	ENST00000523063	lincRNA	33604856	34039008
ENSG00000253642	ENST00000517292	lincRNA	33604856	34039008
ENSG00000253642	ENST00000521541	lincRNA	33604856	34039008
ENSG00000253642	ENST00000523336	lincRNA	33604856	34039008
ENSG00000253643	ENST00000519364	antisense	24490312	24514829
ENSG00000253643	ENST00000517428	antisense	24490312	24514829
ENSG00000253643	ENST00000520256	antisense	24490312	24514829
ENSG00000253643	ENST00000519893	antisense	24490312	24514829
ENSG00000253644	ENST00000518612	lincRNA	101387299	101393186
ENSG00000253645	ENST00000520863	antisense	38970360	38973011
ENSG00000253647	ENST00000518387	antisense	170389493	170422844
ENSG00000253649	ENST00000523024	antisense	10482878	10547585
ENSG00000253649	ENST00000521149	antisense	10482878	10547585
ENSG00000253658	ENST00000518540	lincRNA	68911803	69104190
ENSG00000253658	ENST00000519062	lincRNA	68911803	69104190
ENSG00000253658	ENST00000524286	lincRNA	68911803	69104190
ENSG00000253658	ENST00000517925	lincRNA	68911803	69104190
ENSG00000253661	ENST00000522961	antisense	76491200	76683278
ENSG00000253661	ENST00000518143	antisense	76491200	76683278
ENSG00000253661	ENST00000521894	antisense	76491200	76683278
ENSG00000253661	ENST00000522357	antisense	76491200	76683278
ENSG00000253661	ENST00000523977	antisense	76491200	76683278
ENSG00000253663	ENST00000518264	processed_pseudogene	103016744	103017589
ENSG00000253664	ENST00000521294	antisense	51257688	51321118
ENSG00000253667	ENST00000523153	processed_pseudogene	53971231	53974210
ENSG00000253671	ENST00000520646	processed_transcript	17808941	17820868
ENSG00000253671	ENST00000520156	processed_transcript	17808941	17820868
ENSG00000253675	ENST00000522679	antisense	86098965	86154225
ENSG00000253675	ENST00000524253	antisense	86098965	86154225
ENSG00000253676	ENST00000524097	processed_pseudogene	106697427	106698013
ENSG00000253678	ENST00000520494	lincRNA	10477491	10479375
ENSG00000253679	ENST00000523121	lincRNA	101261541	101262903
ENSG00000253682	ENST00000518042	lincRNA	92403545	92413645
ENSG00000253683	ENST00000520566	processed_pseudogene	172656522	172656713
ENSG00000253695	ENST00000522026	antisense	10840576	10846501
ENSG00000253696	ENST00000518539	lincRNA	1971397	1976478
ENSG00000253699	ENST00000523112	antisense	86180418	86212236
ENSG00000253701	ENST00000497872	lincRNA	105703961	105704602
ENSG00000253704	ENST00000523011	lincRNA	94553722	94569745
ENSG00000253708	ENST00000523733	antisense	30176554	30180888
ENSG00000253711	ENST00000518064	antisense	61300164	61301069
ENSG00000253711	ENST00000521801	antisense	61300164	61301069
ENSG00000253715	ENST00000510610	antisense	142785374	142812120
ENSG00000253716	ENST00000523031	antisense	143280161	143281690
ENSG00000253716	ENST00000517411	antisense	143280161	143281690
ENSG00000253716	ENST00000519852	antisense	143280161	143281690
ENSG00000253716	ENST00000518073	antisense	143280161	143281690
ENSG00000253716	ENST00000521207	antisense	143280161	143281690
ENSG00000253716	ENST00000524335	antisense	143280161	143281690
ENSG00000253722	ENST00000517998	antisense	93733216	93734022
ENSG00000253730	ENST00000523083	antisense	50158333	50161276
ENSG00000253733	ENST00000523103	lincRNA	20275773	20290458
ENSG00000253734	ENST00000519550	lincRNA	63769430	63785501
ENSG00000253735	ENST00000521143	lincRNA	9351238	9358441
ENSG00000253736	ENST00000523005	antisense	172762980	172777774
ENSG00000253738	ENST00000522817	antisense	91059909	91070189
ENSG00000253738	ENST00000524003	antisense	91059909	91070189
ENSG00000253740	ENST00000521625	antisense	100618581	100619993
ENSG00000253740	ENST00000521535	antisense	100618581	100619993
ENSG00000253741	ENST00000520572	antisense	142702252	142726973
ENSG00000253744	ENST00000521596	antisense	66144156	66144795
ENSG00000253745	ENST00000524012	lincRNA	46922561	46928832
ENSG00000253755	ENST00000390555	IG_C_pseudogene	105664633	105669843
ENSG00000253764	ENST00000517676	lincRNA	1972570	1974637
ENSG00000253764	ENST00000521498	lincRNA	1972570	1974637
ENSG00000253766	ENST00000522350	antisense	21616262	21779522
ENSG00000253768	ENST00000519821	lincRNA	173562478	173573199
ENSG00000253771	ENST00000434100	transcribed_unprocessed_pseudogene	24924677	24968487
ENSG00000253771	ENST00000429698	transcribed_unprocessed_pseudogene	24924677	24968487
ENSG00000253771	ENST00000435256	transcribed_unprocessed_pseudogene	24924677	24968487
ENSG00000253771	ENST00000381871	transcribed_unprocessed_pseudogene	24924677	24968487
ENSG00000253775	ENST00000519197	antisense	20079305	20118442
ENSG00000253781	ENST00000521453	processed_pseudogene	93646066	93647092
ENSG00000253785	ENST00000523057	processed_pseudogene	172975511	172976374
ENSG00000253787	ENST00000520762	lincRNA	68189876	68198407
ENSG00000253798	ENST00000522076	antisense	157682985	157690266
ENSG00000253799	ENST00000517505	lincRNA	90592804	90606065
ENSG00000253802	ENST00000521363	lincRNA	40298741	40343402
ENSG00000253802	ENST00000522486	lincRNA	40298741	40343402
ENSG00000253802	ENST00000521030	lincRNA	40298741	40343402
ENSG00000253806	ENST00000519782	antisense	142727283	142727690
ENSG00000253813	ENST00000519826	processed_pseudogene	26835817	26836300
ENSG00000253816	ENST00000514522	unprocessed_pseudogene	70219918	70258930
ENSG00000253821	ENST00000520370	lincRNA	57492884	57591559
ENSG00000253821	ENST00000520881	lincRNA	57492884	57591559
ENSG00000253825	ENST00000518701	lincRNA	120035033	120040615
ENSG00000253829	ENST00000459965	antisense	38844866	38846439
ENSG00000253833	ENST00000517767	processed_pseudogene	73984493	73984883
ENSG00000253834	ENST00000518489	lincRNA	61821481	61825252
ENSG00000253842	ENST00000523554	lincRNA	100428834	100430997
ENSG00000253842	ENST00000522947	lincRNA	100428834	100430997
ENSG00000253844	ENST00000521188	lincRNA	51961458	52022974
ENSG00000253848	ENST00000523945	antisense	93741193	93744534
ENSG00000253849	ENST00000523907	sense_intronic	50381015	50382275
ENSG00000253851	ENST00000523775	antisense	103228425	103229314
ENSG00000253854	ENST00000520562	antisense	93719574	93721167
ENSG00000253857	ENST00000522559	lincRNA	55161483	55164727
ENSG00000253857	ENST00000520251	lincRNA	55161483	55164727
ENSG00000253859	ENST00000524085	antisense	81439436	81521818
ENSG00000253861	ENST00000519666	processed_pseudogene	168552277	168553727
ENSG00000253865	ENST00000521756	antisense	149372174	149375116
ENSG00000253868	ENST00000520031	antisense	124046073	124171522
ENSG00000253871	ENST00000519714	lincRNA	57343787	57364857
ENSG00000253871	ENST00000521446	lincRNA	57343787	57364857
ENSG00000253875	ENST00000521510	antisense	27733338	27756426
ENSG00000253877	ENST00000524283	lincRNA	110937690	111027433
ENSG00000253877	ENST00000523557	lincRNA	110937690	111027433
ENSG00000253878	ENST00000523905	sense_intronic	94950037	94951396
ENSG00000253878	ENST00000519034	sense_intronic	94950037	94951396
ENSG00000253887	ENST00000518589	lincRNA	9255349	9260295
ENSG00000253888	ENST00000521408	antisense	27184321	27210494
ENSG00000253895	ENST00000517728	IG_V_pseudogene	106494134	106494383
ENSG00000253930	ENST00000518308	antisense	23189279	23190675
ENSG00000253931	ENST00000523002	antisense	143412749	143417054
ENSG00000253944	ENST00000522768	antisense	17801345	17861069
ENSG00000253948	ENST00000521696	lincRNA	98996763	99013044
ENSG00000253955	ENST00000517299	antisense	173579643	173585068
ENSG00000253955	ENST00000519897	antisense	173579643	173585068
ENSG00000253961	ENST00000521252	antisense	31167078	31177167
ENSG00000253961	ENST00000523365	antisense	31167078	31177167
ENSG00000253965	ENST00000520443	antisense	140348484	140357794
ENSG00000253968	ENST00000523205	lincRNA	173414035	173451165
ENSG00000253972	ENST00000523307	lincRNA	119215111	119246848
ENSG00000253972	ENST00000524129	lincRNA	119215111	119246848
ENSG00000253972	ENST00000522187	lincRNA	119215111	119246848
ENSG00000253972	ENST00000522828	lincRNA	119215111	119246848
ENSG00000253972	ENST00000521048	lincRNA	119215111	119246848
ENSG00000253973	ENST00000531592	antisense	9004162	9065154
ENSG00000253973	ENST00000521394	antisense	9004162	9065154
ENSG00000253974	ENST00000521463	sense_intronic	32026219	32139475
ENSG00000253974	ENST00000520444	sense_intronic	32026219	32139475
ENSG00000253974	ENST00000523743	sense_intronic	32026219	32139475
ENSG00000253974	ENST00000523785	sense_intronic	32026219	32139475
ENSG00000253978	ENST00000519795	antisense	168229583	168232357
ENSG00000253981	ENST00000518201	transcribed_unprocessed_pseudogene	8236003	8244667
ENSG00000253981	ENST00000523017	transcribed_unprocessed_pseudogene	8236003	8244667
ENSG00000253981	ENST00000519320	transcribed_unprocessed_pseudogene	8236003	8244667
ENSG00000253981	ENST00000522393	transcribed_unprocessed_pseudogene	8236003	8244667
ENSG00000253982	ENST00000518822	antisense	1761990	1764502
ENSG00000253982	ENST00000517959	antisense	1761990	1764502
ENSG00000253982	ENST00000518481	antisense	1761990	1764502
ENSG00000253985	ENST00000518473	lincRNA	71372676	71374898
ENSG00000253988	ENST00000521793	lincRNA	138063268	138073240
ENSG00000254000	ENST00000522087	lincRNA	123924759	123925933
ENSG00000254002	ENST00000520375	lincRNA	23726331	23743042
ENSG00000254003	ENST00000520993	antisense	88216660	88219226
ENSG00000254006	ENST00000522106	lincRNA	64801236	64817573
ENSG00000254006	ENST00000523769	lincRNA	64801236	64817573
ENSG00000254007	ENST00000518926	lincRNA	5659679	5670077
ENSG00000254010	ENST00000524320	antisense	126556896	126557433
ENSG00000254011	ENST00000520587	sense_intronic	174173101	174181814
ENSG00000254012	ENST00000522888	processed_pseudogene	171366299	171366611
ENSG00000254018	ENST00000523550	lincRNA	121884724	121904273
ENSG00000254019	ENST00000518520	antisense	141254565	141256817
ENSG00000254024	ENST00000520268	antisense	101461177	101492499
ENSG00000254026	ENST00000519605	lincRNA	20954012	20968904
ENSG00000254027	ENST00000518880	antisense	81279871	81281446
ENSG00000254027	ENST00000517670	antisense	81279871	81281446
ENSG00000254028	ENST00000521444	lincRNA	134832747	134834482
ENSG00000254031	ENST00000521685	antisense	71155457	71204223
ENSG00000254031	ENST00000521084	antisense	71155457	71204223
ENSG00000254035	ENST00000519491	antisense	178969390	178990116
ENSG00000254042	ENST00000522615	antisense	168706567	168720884
ENSG00000254042	ENST00000521870	antisense	168706567	168720884
ENSG00000254048	ENST00000518011	sense_intronic	58991720	58992938
ENSG00000254049	ENST00000519023	sense_intronic	32440746	32442725
ENSG00000254054	ENST00000519038	lincRNA	17905756	17907887
ENSG00000254057	ENST00000520962	lincRNA	93834454	93846743
ENSG00000254064	ENST00000523556	antisense	22254576	22275162
ENSG00000254066	ENST00000521341	lincRNA	165220577	165241752
ENSG00000254066	ENST00000523538	lincRNA	165220577	165241752
ENSG00000254080	ENST00000522127	antisense	74609698	74633320
ENSG00000254081	ENST00000520902	lincRNA	65527008	65562780
ENSG00000254082	ENST00000519537	lincRNA	39566705	39580134
ENSG00000254082	ENST00000523523	lincRNA	39566705	39580134
ENSG00000254086	ENST00000522967	lincRNA	29864644	29871661
ENSG00000254089	ENST00000522598	lincRNA	93259667	93297976
ENSG00000254092	ENST00000518967	lincRNA	20952645	20973877
ENSG00000254094	ENST00000504748	sense_intronic	1356581	1358075
ENSG00000254099	ENST00000520882	antisense	141970637	141982687
ENSG00000254100	ENST00000519764	lincRNA	38552248	38559020
ENSG00000254109	ENST00000517521	antisense	30382119	30385401
ENSG00000254109	ENST00000523643	antisense	30382119	30385401
ENSG00000254109	ENST00000519753	antisense	30382119	30385401
ENSG00000254111	ENST00000522643	lincRNA	37560366	37565377
ENSG00000254119	ENST00000520862	lincRNA	61785047	61944180
ENSG00000254119	ENST00000523042	lincRNA	61785047	61944180
ENSG00000254119	ENST00000518593	lincRNA	61785047	61944180
ENSG00000254119	ENST00000519452	lincRNA	61785047	61944180
ENSG00000254119	ENST00000519967	lincRNA	61785047	61944180
ENSG00000254119	ENST00000517953	lincRNA	61785047	61944180
ENSG00000254119	ENST00000520097	lincRNA	61785047	61944180
ENSG00000254119	ENST00000519766	lincRNA	61785047	61944180
ENSG00000254119	ENST00000523728	lincRNA	61785047	61944180
ENSG00000254119	ENST00000521501	lincRNA	61785047	61944180
ENSG00000254119	ENST00000519990	lincRNA	61785047	61944180
ENSG00000254120	ENST00000519215	lincRNA	61889839	61894206
ENSG00000254123	ENST00000520155	lincRNA	82098451	82160577
ENSG00000254123	ENST00000520988	lincRNA	82098451	82160577
ENSG00000254126	ENST00000417670	transcribed_unprocessed_pseudogene	106487427	106506940
ENSG00000254126	ENST00000416057	transcribed_unprocessed_pseudogene	106487427	106506940
ENSG00000254129	ENST00000523661	antisense	29110573	29140729
ENSG00000254129	ENST00000517632	antisense	29110573	29140729
ENSG00000254130	ENST00000523742	lincRNA	166905222	166926370
ENSG00000254131	ENST00000517332	processed_pseudogene	42484600	42485019
ENSG00000254135	ENST00000522704	lincRNA	158485190	158534438
ENSG00000254135	ENST00000519609	lincRNA	158485190	158534438
ENSG00000254141	ENST00000519805	sense_intronic	105669991	105679031
ENSG00000254143	ENST00000520487	lincRNA	40161458	40172612
ENSG00000254153	ENST00000521218	lincRNA	8456909	8461337
ENSG00000254154	ENST00000354921	processed_transcript	177928788	178038007
ENSG00000254154	ENST00000466953	processed_transcript	177928788	178038007
ENSG00000254154	ENST00000464428	processed_transcript	177928788	178038007
ENSG00000254165	ENST00000522190	antisense	42537529	42538304
ENSG00000254166	ENST00000521815	lincRNA	127185635	127203222
ENSG00000254180	ENST00000521975	lincRNA	90534611	90620070
ENSG00000254187	ENST00000522956	antisense	167653228	167660481
ENSG00000254192	ENST00000520041	antisense	168654513	168667761
ENSG00000254198	ENST00000517759	processed_pseudogene	43125995	43126397
ENSG00000254201	ENST00000519185	lincRNA	19246350	19249240
ENSG00000254209	ENST00000518922	lincRNA	121671773	121684562
ENSG00000254211	ENST00000520324	lincRNA	173786790	173809039
ENSG00000254211	ENST00000523617	lincRNA	173786790	173809039
ENSG00000254211	ENST00000522731	lincRNA	173786790	173809039
ENSG00000254211	ENST00000522571	lincRNA	173786790	173809039
ENSG00000254211	ENST00000518675	lincRNA	173786790	173809039
ENSG00000254222	ENST00000521378	antisense	61264624	61292039
ENSG00000254224	ENST00000520575	antisense	96235427	96238034
ENSG00000254226	ENST00000524295	lincRNA	151949571	152270448
ENSG00000254226	ENST00000524034	lincRNA	151949571	152270448
ENSG00000254226	ENST00000518431	lincRNA	151949571	152270448
ENSG00000254226	ENST00000523605	lincRNA	151949571	152270448
ENSG00000254230	ENST00000517384	antisense	22565997	22567171
ENSG00000254231	ENST00000521326	processed_transcript	86333274	86343314
ENSG00000254231	ENST00000523218	processed_transcript	86333274	86343314
ENSG00000254236	ENST00000522416	antisense	103020187	103021428
ENSG00000254237	ENST00000522765	lincRNA	9371970	9436205
ENSG00000254237	ENST00000522129	lincRNA	9371970	9436205
ENSG00000254237	ENST00000521842	lincRNA	9371970	9436205
ENSG00000254238	ENST00000520778	antisense	75026428	75029460
ENSG00000254242	ENST00000518324	lincRNA	19091733	19115024
ENSG00000254254	ENST00000518662	antisense	56445807	56552067
ENSG00000254254	ENST00000522511	antisense	56445807	56552067
ENSG00000254262	ENST00000522390	lincRNA	111742012	111756826
ENSG00000254262	ENST00000517308	lincRNA	111742012	111756826
ENSG00000254266	ENST00000522807	lincRNA	78426103	78558503
ENSG00000254266	ENST00000522302	lincRNA	78426103	78558503
ENSG00000254266	ENST00000519242	lincRNA	78426103	78558503
ENSG00000254269	ENST00000520524	processed_transcript	1104882	1262580
ENSG00000254269	ENST00000522989	processed_transcript	1104882	1262580
ENSG00000254269	ENST00000522626	processed_transcript	1104882	1262580
ENSG00000254272	ENST00000519706	processed_pseudogene	22492631	22493044
ENSG00000254281	ENST00000517983	lincRNA	102978785	103000184
ENSG00000254283	ENST00000517783	processed_pseudogene	94594411	94594601
ENSG00000254285	ENST00000519669	processed_pseudogene	61578220	61579668
ENSG00000254286	ENST00000519880	antisense	126557875	126713415
ENSG00000254286	ENST00000517773	antisense	126557875	126713415
ENSG00000254286	ENST00000520512	antisense	126557875	126713415
ENSG00000254286	ENST00000517915	antisense	126557875	126713415
ENSG00000254287	ENST00000522970	antisense	39918076	39920890
ENSG00000254290	ENST00000519691	lincRNA	37597480	37599858
ENSG00000254290	ENST00000522471	lincRNA	37597480	37599858
ENSG00000254307	ENST00000521706	antisense	94791643	94793106
ENSG00000254307	ENST00000510185	antisense	94791643	94793106
ENSG00000254314	ENST00000520496	antisense	52150820	52154892
ENSG00000254317	ENST00000524100	antisense	129832301	129844504
ENSG00000254331	ENST00000522230	processed_pseudogene	80644939	80645173
ENSG00000254332	ENST00000520239	processed_pseudogene	69129598	69130345
ENSG00000254334	ENST00000522755	lincRNA	21298206	21309449
ENSG00000254334	ENST00000519996	lincRNA	21298206	21309449
ENSG00000254338	ENST00000519762	antisense	143417679	143419150
ENSG00000254340	ENST00000520017	antisense	9141424	9145435
ENSG00000254340	ENST00000522057	antisense	9141424	9145435
ENSG00000254343	ENST00000520544	lincRNA	120052180	120056201
ENSG00000254343	ENST00000574086	lincRNA	120052180	120056201
ENSG00000254348	ENST00000521874	processed_pseudogene	47189305	47189560
ENSG00000254352	ENST00000520351	processed_pseudogene	78723796	78724136
ENSG00000254353	ENST00000520085	lincRNA	71033168	71034400
ENSG00000254357	ENST00000522918	antisense	55517240	55520977
ENSG00000254363	ENST00000523154	processed_transcript	140157319	140173051
ENSG00000254363	ENST00000607850	processed_transcript	140157319	140173051
ENSG00000254364	ENST00000523784	antisense	100492528	100493713
ENSG00000254369	ENST00000518848	antisense	27129977	27155928
ENSG00000254369	ENST00000521197	antisense	27129977	27155928
ENSG00000254369	ENST00000518947	antisense	27129977	27155928
ENSG00000254369	ENST00000521231	antisense	27129977	27155928
ENSG00000254369	ENST00000524304	antisense	27129977	27155928
ENSG00000254370	ENST00000522589	sense_intronic	28415524	28420055
ENSG00000254372	ENST00000518674	antisense	135455865	135456952
ENSG00000254373	ENST00000522428	processed_pseudogene	160258253	160258585
ENSG00000254377	ENST00000520799	lincRNA	64373328	64383787
ENSG00000254377	ENST00000521441	lincRNA	64373328	64383787
ENSG00000254377	ENST00000524060	lincRNA	64373328	64383787
ENSG00000254377	ENST00000524284	lincRNA	64373328	64383787
ENSG00000254377	ENST00000519741	lincRNA	64373328	64383787
ENSG00000254380	ENST00000520459	lincRNA	85523899	85540511
ENSG00000254389	ENST00000518049	antisense	143366631	143368548
ENSG00000254397	ENST00000531111	antisense	9430356	9433486
ENSG00000254398	ENST00000531834	unprocessed_pseudogene	28679405	28682252
ENSG00000254400	ENST00000527191	antisense	6603642	6604420
ENSG00000254416	ENST00000526605	lincRNA	110355130	110406400
ENSG00000254416	ENST00000526703	lincRNA	110355130	110406400
ENSG00000254417	ENST00000531347	antisense	70072434	70075433
ENSG00000254417	ENST00000533327	antisense	70072434	70075433
ENSG00000254419	ENST00000530479	sense_intronic	58710795	58711633
ENSG00000254420	ENST00000534168	antisense	78324758	78444049
ENSG00000254422	ENST00000526310	antisense	102229851	102230922
ENSG00000254427	ENST00000524410	lincRNA	45355371	45366121
ENSG00000254427	ENST00000524488	lincRNA	45355371	45366121
ENSG00000254427	ENST00000524565	lincRNA	45355371	45366121
ENSG00000254428	ENST00000531087	antisense	119003742	119004893
ENSG00000254429	ENST00000529215	antisense	75260127	75261025
ENSG00000254433	ENST00000532422	antisense	106085990	106101975
ENSG00000254433	ENST00000527594	antisense	106085990	106101975
ENSG00000254443	ENST00000532430	lincRNA	6362799	6365267
ENSG00000254443	ENST00000531479	lincRNA	6362799	6365267
ENSG00000254451	ENST00000548779	antisense	75234740	75298508
ENSG00000254451	ENST00000549953	antisense	75234740	75298508
ENSG00000254451	ENST00000534648	antisense	75234740	75298508
ENSG00000254452	ENST00000526951	antisense	66276779	66277492
ENSG00000254452	ENST00000528650	antisense	66276779	66277492
ENSG00000254453	ENST00000533767	antisense	20043846	20049303
ENSG00000254459	ENST00000525594	antisense	77829654	77872262
ENSG00000254461	ENST00000533576	antisense	66259567	66261834
ENSG00000254463	ENST00000529659	processed_pseudogene	43466392	43466871
ENSG00000254473	ENST00000524818	antisense	83707594	83713378
ENSG00000254473	ENST00000531661	antisense	83707594	83713378
ENSG00000254479	ENST00000528351	processed_pseudogene	85934737	85935663
ENSG00000254480	ENST00000525365	lincRNA	4187140	4202655
ENSG00000254485	ENST00000491930	antisense	9292588	9363303
ENSG00000254485	ENST00000518331	antisense	9292588	9363303
ENSG00000254485	ENST00000466431	antisense	9292588	9363303
ENSG00000254485	ENST00000517846	antisense	9292588	9363303
ENSG00000254485	ENST00000517687	antisense	9292588	9363303
ENSG00000254489	ENST00000531002	antisense	30584130	30630508
ENSG00000254489	ENST00000525871	antisense	30584130	30630508
ENSG00000254497	ENST00000531663	antisense	45253884	45254649
ENSG00000254497	ENST00000534342	antisense	45253884	45254649
ENSG00000254499	ENST00000532913	antisense	50740593	50743520
ENSG00000254501	ENST00000528887	antisense	65110714	65111695
ENSG00000254503	ENST00000526892	processed_pseudogene	17417031	17418288
ENSG00000254508	ENST00000533046	antisense	33774699	33775670
ENSG00000254508	ENST00000530352	antisense	33774699	33775670
ENSG00000254509	ENST00000534607	processed_pseudogene	124791228	124791660
ENSG00000254510	ENST00000527061	processed_transcript	66409158	66417137
ENSG00000254510	ENST00000533759	processed_transcript	66409158	66417137
ENSG00000254510	ENST00000526186	processed_transcript	66409158	66417137
ENSG00000254511	ENST00000526154	lincRNA	81970994	81987813
ENSG00000254514	ENST00000525926	lincRNA	45582525	45583474
ENSG00000254518	ENST00000525654	lincRNA	50298579	50304656
ENSG00000254518	ENST00000529219	lincRNA	50298579	50304656
ENSG00000254519	ENST00000532307	lincRNA	45722308	45744250
ENSG00000254519	ENST00000614989	lincRNA	45722308	45744250
ENSG00000254519	ENST00000529769	lincRNA	45722308	45744250
ENSG00000254527	ENST00000526818	processed_pseudogene	12205759	12206389
ENSG00000254528	ENST00000534150	antisense	117833719	117838942
ENSG00000254528	ENST00000525260	antisense	117833719	117838942
ENSG00000254528	ENST00000581173	antisense	117833719	117838942
ENSG00000254529	ENST00000524957	unprocessed_pseudogene	18863558	18864509
ENSG00000254531	ENST00000527564	lincRNA	101347780	101348883
ENSG00000254531	ENST00000529296	lincRNA	101347780	101348883
ENSG00000254532	ENST00000527819	lincRNA	30044058	30084343
ENSG00000254533	ENST00000525376	lincRNA	144698614	144699185
ENSG00000254539	ENST00000466343	lincRNA	149048576	149051273
ENSG00000254545	ENST00000527035	antisense	31789130	31791322
ENSG00000254548	ENST00000527908	antisense	143718246	143718891
ENSG00000254552	ENST00000525330	antisense	167123904	167140955
ENSG00000254559	ENST00000526963	antisense	203623	205470
ENSG00000254560	ENST00000526061	antisense	27047186	27220113
ENSG00000254560	ENST00000525302	antisense	27047186	27220113
ENSG00000254560	ENST00000530430	antisense	27047186	27220113
ENSG00000254560	ENST00000531363	antisense	27047186	27220113
ENSG00000254562	ENST00000533575	lincRNA	38646476	38674241
ENSG00000254562	ENST00000530102	lincRNA	38646476	38674241
