Ensembl Gene ID	RefSeq ncRNA [e.g. NR_002834]	RefSeq ncRNA predicted [e.g. XR_108264]	Transcript Start (bp)	Transcript End (bp)
ENSG00000197989	NR_002976		28578540	28581663
ENSG00000197989			28578541	28581853
ENSG00000197989			28578541	28582983
ENSG00000197989			28578546	28581818
ENSG00000197989	NR_002976		28580335	28581853
ENSG00000197989	NR_002976		28580359	28581857
ENSG00000198015			93467488	93516213
ENSG00000198015			93467516	93501576
ENSG00000198015			93467517	93501291
ENSG00000198015			93467517	93502652
ENSG00000198015			93467518	93488472
ENSG00000198015			93467518	93502661
ENSG00000198015			93467540	93501385
ENSG00000198015			93469189	93502864
ENSG00000198015			93469214	93487897
ENSG00000198015			93500747	93502621
ENSG00000198026			45948653	45972172
ENSG00000198026			45961506	45964516
ENSG00000198026			45965693	45970225
ENSG00000198026			45966867	45968858
ENSG00000198034			72255679	72273371
ENSG00000198034			72255784	72272723
ENSG00000198034			72272042	72277300
ENSG00000198034			72272713	72276227
ENSG00000198034			72274255	72277248
ENSG00000198053			1894508	1940592
ENSG00000198053			1894783	1939897
ENSG00000198053			1895296	1939897
ENSG00000198053			1894167	1939894
ENSG00000198055			177403204	177432257
ENSG00000198055			177404406	177434030
ENSG00000198055			177426496	177433189
ENSG00000198055			177426678	177442830
ENSG00000198055			177426745	177436685
ENSG00000198055			177426794	177442901
ENSG00000198055			177426843	177441353
ENSG00000198055			177426843	177442625
ENSG00000198055			177426854	177430967
ENSG00000198055			177431711	177442064
ENSG00000198055			177432233	177436121
ENSG00000198060			92291163	92353964
ENSG00000198060			92308478	92349775
ENSG00000198060			92333507	92349423
ENSG00000198060			92349481	92350298
ENSG00000198081			5289019	5296040
ENSG00000198081			5290858	5296195
ENSG00000198081			5291545	5295702
ENSG00000198081			5291712	5297053
ENSG00000198081			5291901	5294824
ENSG00000198081			5292078	5293647
ENSG00000198081			5289020	5297053
ENSG00000198081			5289020	5295702
ENSG00000198089			31488688	31529067
ENSG00000198089			31496275	31618551
ENSG00000198089			31496387	31618446
ENSG00000198089			31496464	31528866
ENSG00000198089			31496519	31531105
ENSG00000198089			31496538	31618548
ENSG00000198089			31496558	31528835
ENSG00000198089			31496563	31618586
ENSG00000198089			31496583	31618548
ENSG00000198089			31508255	31613453
ENSG00000198089			31528745	31561333
ENSG00000198089			31528820	31550677
ENSG00000198089			31572763	31583934
ENSG00000198089			31572977	31583877
ENSG00000198089			31573174	31618547
ENSG00000198089			31577948	31585126
ENSG00000198089			31580088	31583969
ENSG00000198089			31580272	31614860
ENSG00000198089			31583906	31587912
ENSG00000198089			31604314	31606726
ENSG00000198089			31604569	31611769
ENSG00000198089			31607651	31611801
ENSG00000198089			31611766	31612442
ENSG00000198089			31612773	31613715
ENSG00000198089			31613835	31618548
ENSG00000198089			31614167	31618548
ENSG00000198089			31614371	31618547
ENSG00000198089			31614386	31618548
ENSG00000198089			31496139	31618551
ENSG00000198168			22813799	22827877
ENSG00000198168			22818929	22829865
ENSG00000198168			22822747	22829571
ENSG00000198168			22822867	22829373
ENSG00000198168			22827245	22830299
ENSG00000198171			3190350	3191584
ENSG00000198171			3190350	3204685
ENSG00000198171			3190520	3195314
ENSG00000198171			3191424	3204685
ENSG00000198176			113584721	113633285
ENSG00000198176			113584733	113586180
ENSG00000198176			113584741	113641470
ENSG00000198176			113584743	113633999
ENSG00000198176			113585273	113640310
ENSG00000198176			113585333	113635996
ENSG00000198176			113585426	113633287
ENSG00000198176			113637151	113640684
ENSG00000198189			87336610	87391386
ENSG00000198189			87336950	87373278
ENSG00000198189			87337049	87366000
ENSG00000198189			87337212	87374414
ENSG00000198189			87337275	87391149
ENSG00000198189			87340311	87366067
ENSG00000198189			87374822	87391188
ENSG00000198198			43389882	43406894
ENSG00000198198			43389905	43410553
ENSG00000198198			43389964	43412791
ENSG00000198198			43389969	43452633
ENSG00000198198			43420757	43429489
ENSG00000198198			43429842	43430697
ENSG00000198198			43437594	43438149
ENSG00000198198			43438023	43439638
ENSG00000198198			43445252	43452650
ENSG00000198218			49029707	49094363
ENSG00000198218			49029931	49033830
ENSG00000198218			49029932	49094062
ENSG00000198218			49030212	49093611
ENSG00000198218			49030375	49044442
ENSG00000198218			49032183	49033201
ENSG00000198218			49032619	49033168
ENSG00000198218			49033047	49046458
ENSG00000198218			49033083	49057875
ENSG00000198218			49076707	49094071
ENSG00000198218			49076707	49094230
ENSG00000198218			49076707	49094363
ENSG00000198218			49076873	49094051
ENSG00000198231			63773603	63792504
ENSG00000198231			63773863	63819317
ENSG00000198231			63773884	63819317
ENSG00000198231			63774190	63818398
ENSG00000198231			63787036	63798196
ENSG00000198231			63787038	63805287
ENSG00000198231			63792486	63806650
ENSG00000198231			63792529	63813290
ENSG00000198231			63800151	63806556
ENSG00000198231			63800177	63806542
ENSG00000198231			63805508	63819209
ENSG00000198231			63810263	63811271
ENSG00000198231			63811281	63819247
ENSG00000198231			63813272	63815970
ENSG00000198231			63816589	63817886
ENSG00000198231			63816968	63819099
ENSG00000198231			63817073	63819316
ENSG00000198231			63774189	63819316
ENSG00000198231			63792531	63819246
ENSG00000198242			28719393	28724359
ENSG00000198242			28719991	28721261
ENSG00000198242			28720079	28723936
ENSG00000198242			28720244	28723936
ENSG00000198242			28720264	28723933
ENSG00000198242			28720299	28723992
ENSG00000198242			28720569	28723936
ENSG00000198242			28720705	28723800
ENSG00000198242	NR_000014		28723300	28723937
ENSG00000198252			52730180	52774941
ENSG00000198252			52730182	52774998
ENSG00000198252			52731594	52774336
ENSG00000198258			9827892	9830114
ENSG00000198258			9827892	9830115
ENSG00000198258			9827894	9830115
ENSG00000198258			9827896	9830115
ENSG00000198258			9827915	9830113
ENSG00000198258			9827918	9828805
ENSG00000198258			9827918	9828993
ENSG00000198258			9827926	9830076
ENSG00000198265			67070438	67245183
ENSG00000198265			67077929	67239468
ENSG00000198265			67077972	67245183
ENSG00000198265			67167526	67245187
ENSG00000198265			67167712	67188401
ENSG00000198265			67176321	67188361
ENSG00000198265			67188218	67189614
ENSG00000198265			67190189	67245178
ENSG00000198265			67200613	67245172
ENSG00000198265			67203380	67245989
ENSG00000198265			67215788	67245178
ENSG00000198265			67218608	67239800
ENSG00000198270			111931282	112013125
ENSG00000198270			111931298	112013139
ENSG00000198270			111931299	112013131
ENSG00000198270			111931370	112013111
ENSG00000198270			111931370	112013135
ENSG00000198270			111931380	112013152
ENSG00000198270			111932585	112013139
ENSG00000198270			111936692	112006024
ENSG00000198270			111936755	112006030
ENSG00000198270			111937175	112013142
ENSG00000198270			111938047	112013166
ENSG00000198270			111938184	112013165
ENSG00000198270			111943261	112006126
ENSG00000198270		XR_433235	111965592	112013165
ENSG00000198270		XR_429692	111965592	112013165
ENSG00000198270		XR_424686	111965592	112013165
ENSG00000198270			111991744	112006005
ENSG00000198270			111991814	112005985
ENSG00000198270			112003569	112013144
ENSG00000198270			112010425	112013185
ENSG00000198276			63939829	63956415
ENSG00000198276			63939924	63951126
ENSG00000198276			63940378	63941609
ENSG00000198276			63945697	63946508
ENSG00000198276			63946453	63956341
ENSG00000198276			63939840	63956385
ENSG00000198301			75940950	75957371
ENSG00000198301			75949906	75990938
ENSG00000198301			75949916	75990960
ENSG00000198301			75950286	75990937
ENSG00000198301			75960122	75973391
ENSG00000198301			75965784	75975844
ENSG00000198301			75971385	75977685
ENSG00000198301			75973360	75990931
ENSG00000198301			75977669	75990962
ENSG00000198301			75977723	75990945
ENSG00000198355			49960513	49964080
ENSG00000198355			49960768	49961646
ENSG00000198356			12737139	12748323
ENSG00000198356			12737258	12745750
ENSG00000198356			12737497	12745650
ENSG00000198356			12737492	12748323
ENSG00000198356			12737555	12748322
ENSG00000198373			69762306	69941741
ENSG00000198373			69762328	69799276
ENSG00000198373			69762328	69840144
ENSG00000198373			69762332	69788202
ENSG00000198373			69762362	69798796
ENSG00000198373			69762362	69799493
ENSG00000198373			69776187	69910250
ENSG00000198373			69798865	69940178
ENSG00000198373			69799046	69871865
ENSG00000198373			69838737	69888158
ENSG00000198373			69871713	69908882
ENSG00000198373			69890798	69940621
ENSG00000198373			69894962	69929466
ENSG00000198373			69917583	69940176
ENSG00000198373			69924990	69941738
ENSG00000198373			69925012	69926096
ENSG00000198373			69930166	69933981
ENSG00000198373			69934051	69936796
ENSG00000198373			69936920	69939397
ENSG00000198373			69838737	69941741
ENSG00000198380			69319780	69387248
ENSG00000198380			69350098	69363592
ENSG00000198380			69363611	69387250
ENSG00000198380			69319769	69387254
ENSG00000198382			75815167	76143195
ENSG00000198382			75838944	76141794
ENSG00000198382			75878404	75961549
ENSG00000198382			75911979	75916784
ENSG00000198382			75930860	76141500
ENSG00000198382			75961463	75983824
ENSG00000198382			75979526	76142651
ENSG00000198382			75980060	76141783
ENSG00000198382			76115900	76141660
ENSG00000198399			24202864	24205693
ENSG00000198399			24202864	24360309
ENSG00000198399			24202864	24360714
ENSG00000198399			24203282	24209948
ENSG00000198399			24204363	24208316
ENSG00000198399			24205266	24210329
ENSG00000198399			24220319	24360508
ENSG00000198399			24238933	24248699
ENSG00000198399			24286323	24360509
ENSG00000198399			24293261	24295711
ENSG00000198399			24310344	24360490
ENSG00000198399			24311620	24360472
ENSG00000198399			24202867	24328118
ENSG00000198406			116645902	116646727
ENSG00000198408			101784443	101818418
ENSG00000198408			101786102	101787965
ENSG00000198408		XR_246060	101786134	101799332
ENSG00000198408			101786134	101818418
ENSG00000198408			101786144	101792946
ENSG00000198408			101786534	101798017
ENSG00000198408			101786563	101791453
ENSG00000198408			101792608	101794095
ENSG00000198408			101797046	101818418
ENSG00000198408			101803747	101817866
ENSG00000198408			101784443	101818465
ENSG00000198431			104215779	104350283
ENSG00000198431			104224816	104258268
ENSG00000198431			104251546	104284406
ENSG00000198431			104286002	104315826
ENSG00000198431			104286682	104350277
ENSG00000198431			104286881	104350283
ENSG00000198431			104286925	104315901
ENSG00000198431			104286990	104350274
ENSG00000198431			104286995	104315832
ENSG00000198431			104287022	104348828
ENSG00000198431			104287024	104327574
ENSG00000198431			104287032	104289403
ENSG00000198431			104287049	104311406
ENSG00000198431			104287057	104318943
ENSG00000198431			104287322	104313316
ENSG00000198431			104287368	104348644
ENSG00000198431			104288718	104350283
ENSG00000198431			104288895	104319573
ENSG00000198431			104309851	104348483
ENSG00000198431			104334127	104348583
ENSG00000198431			104286682	104350305
ENSG00000198431			104286682	104350305
ENSG00000198431			104215779	104350305
ENSG00000198431			104286682	104350305
ENSG00000198466			57849857	57865112
ENSG00000198466			57849860	57854108
ENSG00000198466			57849860	57860210
ENSG00000198466			57855969	57864041
ENSG00000198466			57861285	57862158
ENSG00000198466			57849951	57860935
ENSG00000198467			35681992	35689903
ENSG00000198467			35681992	35691020
ENSG00000198467			35682014	35689913
ENSG00000198467			35682930	35689922
ENSG00000198467			35684041	35685466
ENSG00000198467			35684251	35689900
ENSG00000198467			35684751	35685543
ENSG00000198467			35685145	35689925
ENSG00000198478			79631283	79703659
ENSG00000198492			28736621	28742871
ENSG00000198492			28736759	28769775
ENSG00000198492			28736940	28769775
ENSG00000198492			28736950	28769125
ENSG00000198492			28736965	28743002
ENSG00000198492			28737750	28742632
ENSG00000198492			28737750	28742899
ENSG00000198492			28739091	28742883
ENSG00000198492			28736621	28769774
ENSG00000198492			28736971	28769131
ENSG00000198517			1530714	1543043
ENSG00000198517			1537487	1542686
ENSG00000198517			1538708	1540373
ENSG00000198522			27628247	27629927
ENSG00000198522			27628247	27650363
ENSG00000198522			27628648	27650209
ENSG00000198522			27628658	27650456
ENSG00000198522			27628996	27651508
ENSG00000198522			27629024	27638963
ENSG00000198522			27629052	27631640
ENSG00000198522			27629052	27650846
ENSG00000198522			27629246	27647894
ENSG00000198522			27628996	27650844
ENSG00000198522			27628648	27650844
ENSG00000198522			27628648	27650844
ENSG00000198546			133308475	133313158
ENSG00000198546			133308941	133313162
ENSG00000198546			133308949	133310546
ENSG00000198546			133309440	133313117
ENSG00000198561			57753243	57819546
ENSG00000198561			57753290	57817940
ENSG00000198561			57753302	57802124
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761797	57819178
ENSG00000198561			57761801	57819178
ENSG00000198561			57761818	57816717
ENSG00000198561			57763853	57791490
ENSG00000198561			57781603	57796584
ENSG00000198561			57791559	57801794
ENSG00000198561			57801995	57803990
ENSG00000198561			57806523	57808535
ENSG00000198561			57810145	57816011
ENSG00000198561			57813917	57815481
ENSG00000198561			57761762	57819179
ENSG00000198561			57753290	57818445
ENSG00000198585			131381774	131388830
ENSG00000198585			131381785	131383439
ENSG00000198585			131381671	131388830
ENSG00000198586			170990823	171160833
ENSG00000198586			170990823	171160833
ENSG00000198586			170992154	171160495
ENSG00000198586			170993507	171231314
ENSG00000198586			170993727	171066973
ENSG00000198586			170996724	171160900
ENSG00000198586			171028345	171160564
ENSG00000198586			171045231	171055129
ENSG00000198586			171053717	171091810
ENSG00000198586			171053782	171066936
ENSG00000198586			171082781	171155770
ENSG00000198586			171117752	171159827
ENSG00000198589			150264531	151015267
ENSG00000198589			150264659	150311369
ENSG00000198589			150264659	150581722
ENSG00000198589			150264659	151015497
ENSG00000198589			150264661	150849537
ENSG00000198589			150265026	150315634
ENSG00000198589			150265566	150302711
ENSG00000198589			150314723	151015277
ENSG00000198589			150490957	150679667
ENSG00000198589			150683603	150683963
ENSG00000198589			150840540	150848887
ENSG00000198589			151012805	151015284
ENSG00000198589			151012829	151015727
ENSG00000198612			237085312	237100466
ENSG00000198612			237085882	237098618
ENSG00000198612			237085884	237097933
ENSG00000198612			237085886	237095881
ENSG00000198612			237085909	237094186
ENSG00000198612			237094139	237099143
ENSG00000198612			237096678	237098160
ENSG00000198618			18857779	18858276
ENSG00000198624			151181052	151224093
ENSG00000198624			151181052	151224145
ENSG00000198624			151181235	151185215
ENSG00000198624			151181393	151205477
ENSG00000198624			151185422	151205475
ENSG00000198624			151198842	151205475
ENSG00000198624			151205400	151211145
ENSG00000198624			151215566	151224092
ENSG00000198625			204516383	204532650
ENSG00000198625			204516383	204558120
ENSG00000198625		XR_241079	204516406	204554201
ENSG00000198625			204516451	204546832
ENSG00000198625			204516472	204544599
ENSG00000198625			204525490	204537041
ENSG00000198625			204537857	204549194
ENSG00000198625			204537875	204542931
ENSG00000198625			204542789	204549388
ENSG00000198625			204516379	204558119
ENSG00000198625			204516379	204558119
ENSG00000198625			204525519	204546834
ENSG00000198625			204516379	204558119
ENSG00000198625			204516379	204558119
ENSG00000198625			204516379	204558119
ENSG00000198625			204516379	204558119
ENSG00000198625			204516406	204554200
ENSG00000198646			34696918	34714628
ENSG00000198646			34697141	34715156
ENSG00000198646			34714774	34821639
ENSG00000198646			34714774	34825649
ENSG00000198646			34715067	34732968
ENSG00000198646			34714775	34825630
ENSG00000198646			34738898	34825630
ENSG00000198663			36871870	36924555
ENSG00000198663			36885854	36928964
ENSG00000198663			36885864	36923522
ENSG00000198663			36885864	36923522
ENSG00000198668			90396502	90404496
ENSG00000198668			90396983	90408261
ENSG00000198668			90397029	90405072
ENSG00000198668			90397032	90398803
ENSG00000198668			90397032	90400431
ENSG00000198668			90397032	90401613
ENSG00000198668			90397032	90404067
ENSG00000198668			90397040	90405603
ENSG00000198668			90397056	90405048
ENSG00000198668			90397932	90404807
ENSG00000198668			90398262	90405107
ENSG00000198668			90399978	90404153
ENSG00000198668			90401333	90404833
ENSG00000198668			90403632	90404746
ENSG00000198668			90404168	90404785
ENSG00000198677			95463895	95555007
ENSG00000198677			95482594	95495479
ENSG00000198677			95502903	95516674
ENSG00000198677			95503850	95513000
ENSG00000198677			95506934	95515062
ENSG00000198677			95506977	95522086
ENSG00000198677			95513132	95516768
ENSG00000198677			95522078	95525661
ENSG00000198677			95522088	95540800
ENSG00000198677			95522088	95554977
ENSG00000198677			95528013	95529361
ENSG00000198677			95528835	95537107
ENSG00000198677			95536524	95541906
ENSG00000198677			95541855	95554944
ENSG00000198677			95546974	95550757
ENSG00000198695			14149	14673
ENSG00000198700			201829141	201884294
ENSG00000198700			201829149	201853073
ENSG00000198700			201847295	201850816
ENSG00000198700			201874315	201876373
ENSG00000198712			7586	8269
ENSG00000198715			156290089	156293381
ENSG00000198715			156290096	156291550
ENSG00000198715			156290541	156295654
ENSG00000198715			156290687	156291506
ENSG00000198715		XR_426762	156292688	156293667
ENSG00000198715			156292688	156295672
ENSG00000198715			156292695	156294076
ENSG00000198715			156293373	156295653
ENSG00000198715			156293384	156294513
ENSG00000198715			156293423	156295654
ENSG00000198715			156293518	156294992
ENSG00000198715			156293617	156295647
ENSG00000198715			156292687	156295689
ENSG00000198715			156292687	156295689
ENSG00000198715			156292687	156295689
ENSG00000198721			4115689	4135597
ENSG00000198721			4115693	4135468
ENSG00000198721			4115700	4135591
ENSG00000198721			4115702	4135590
ENSG00000198721			4115706	4135564
ENSG00000198721			4115706	4135575
ENSG00000198721			4115706	4135597
ENSG00000198721			4115707	4135557
ENSG00000198721			4115708	4133782
ENSG00000198721			4127814	4135459
ENSG00000198721			4130318	4135573
ENSG00000198727			14747	15887
ENSG00000198728			102107560	102114946
ENSG00000198728			102110392	102111133
ENSG00000198728			102110630	102120448
ENSG00000198728			102107583	102120453
ENSG00000198730			10750987	10779743
ENSG00000198730			10751452	10763734
ENSG00000198730			10766334	10768476
ENSG00000198730			10767051	10768459
ENSG00000198730			10772507	10774309
ENSG00000198736			1938210	1943326
ENSG00000198736			1938942	1943123
ENSG00000198736			1939019	1943195
ENSG00000198736			1939095	1943199
ENSG00000198736			1940978	1941939
ENSG00000198736			1938234	1943293
ENSG00000198740			49289206	49289860
ENSG00000198740			49289208	49361993
ENSG00000198740			49294565	49362473
ENSG00000198740			49295999	49362116
ENSG00000198742			99027438	99144019
ENSG00000198742			99027441	99144100
ENSG00000198742			99052212	99081427
ENSG00000198742			99057205	99144019
ENSG00000198746			26890488	26893448
ENSG00000198746			26890489	26900466
ENSG00000198746			26891057	26892892
ENSG00000198752			102932379	103057462
ENSG00000198752			102939908	102940747
ENSG00000198752			102939916	102940726
ENSG00000198752			102943813	102945724
ENSG00000198752			102944011	102945331
ENSG00000198752			102944043	102968532
ENSG00000198752			102986298	103004023
ENSG00000198752			102986510	103004279
ENSG00000198755			35468408	35470785
ENSG00000198755			35468408	35470785
ENSG00000198755			35468420	35470640
ENSG00000198755			35468420	35470785
ENSG00000198755			35468420	35470785
ENSG00000198763			4470	5511
ENSG00000198783			34961530	34963775
ENSG00000198783			34962365	34963186
ENSG00000198786			12337	14148
ENSG00000198791			17224964	17246878
ENSG00000198791			17230568	17234860
ENSG00000198791			17231570	17246878
ENSG00000198791			17232329	17246857
ENSG00000198791			17234593	17245091
ENSG00000198791			17234801	17237595
ENSG00000198791			17237242	17246609
ENSG00000198791			17241294	17245052
ENSG00000198791			17242994	17246857
ENSG00000198791			17243181	17246448
ENSG00000198791			17244327	17246572
ENSG00000198791			17244740	17246865
ENSG00000198792			38219291	38273034
ENSG00000198792			38219312	38273010
ENSG00000198792			38219324	38272664
ENSG00000198792			38220975	38222932
ENSG00000198792			38225520	38239502
ENSG00000198792			38226380	38231318
ENSG00000198792			38226599	38231456
ENSG00000198792			38226779	38246738
ENSG00000198792			38230718	38273005
ENSG00000198792			38245935	38272938
ENSG00000198792			38246716	38273005
ENSG00000198793			11106535	11131558
ENSG00000198793			11106535	11262507
ENSG00000198793			11107285	11114629
ENSG00000198793			11107307	11115527
ENSG00000198793			11109303	11115663
ENSG00000198793			11131594	11145025
ENSG00000198793			11138954	11139660
ENSG00000198804			5904	7445
ENSG00000198815			42176539	42189809
ENSG00000198815			42176539	42334965
ENSG00000198815			42176539	42335877
ENSG00000198815			42191406	42335221
ENSG00000198815			42194997	42206011
ENSG00000198815			42264931	42278587
ENSG00000198815			42176545	42315459
ENSG00000198815			42176545	42335215
ENSG00000198815			42176545	42335232
ENSG00000198816			7515292	7519751
ENSG00000198816			7516118	7521026
ENSG00000198816			7519202	7521025
ENSG00000198818			166319728	166342591
ENSG00000198818			166319860	166342547
ENSG00000198818			166320028	166324688
ENSG00000198818			166320156	166342576
ENSG00000198818			166324361	166331407
ENSG00000198818			166325873	166328339
ENSG00000198830			26472450	26474128
ENSG00000198830			26472463	26475228
ENSG00000198830		XR_426092	26472477	26475432
ENSG00000198830			26472506	26475158
ENSG00000198830		XR_426092	26472511	26475568
ENSG00000198830		XR_426092	26472517	26475626
ENSG00000198830			26472519	26475972
ENSG00000198830		XR_426092	26473206	26475565
ENSG00000198830		XR_426092	26473429	26475360
ENSG00000198830			26472515	26475970
ENSG00000198832			31104772	31120069
ENSG00000198832		XR_424851	31104777	31107533
ENSG00000198832		XR_424849	31104777	31107533
ENSG00000198832			31104777	31107568
ENSG00000198832			31104926	31107528
ENSG00000198832			31105001	31107553
ENSG00000198832			31105013	31105764
ENSG00000198832			31105025	31107541
ENSG00000198832			31105114	31107466
ENSG00000198832			31105439	31107556
ENSG00000198832			31104779	31107568
ENSG00000198833			89326625	89352848
ENSG00000198836			193593144	193697811
ENSG00000198836			193593144	193697823
ENSG00000198836			193593247	193618920
ENSG00000198836			193593281	193618937
ENSG00000198836			193593352	193626144
ENSG00000198836			193614788	193628544
ENSG00000198836			193614992	193637212
ENSG00000198836			193618827	193642985
ENSG00000198836			193626058	193638048
ENSG00000198836			193637216	193644151
ENSG00000198836			193645612	193648460
ENSG00000198836			193648766	193659514
ENSG00000198836			193662891	193668931
ENSG00000198836			193667176	193668621
ENSG00000198836			193691394	193697526
ENSG00000198836			193593144	193697810
ENSG00000198836			193593144	193697810
ENSG00000198836			193593144	193697810
ENSG00000198836			193593144	193697810
ENSG00000198837			153929501	153933265
ENSG00000198837			153929501	153946696
ENSG00000198837			153930246	153932720
ENSG00000198837			153930742	153932893
ENSG00000198837			153932176	153933041
ENSG00000198837			153932539	153933165
ENSG00000198837			153932861	153945269
ENSG00000198837			153935833	153936642
ENSG00000198837			153939588	153940652
ENSG00000198837			153940895	153941434
ENSG00000198837			153941234	153942244
ENSG00000198837			153941929	153944090
ENSG00000198837			153942279	153943081
ENSG00000198840			10059	10404
ENSG00000198843			150602875	150627831
ENSG00000198843			150603288	150630435
ENSG00000198843			150603291	150627693
ENSG00000198843			150603328	150627730
ENSG00000198843			150603336	150627905
ENSG00000198843			150626911	150627990
ENSG00000198843			150603320	150627997
ENSG00000198843			150603279	150630445
ENSG00000198856			108650584	108667820
ENSG00000198856			108650627	108657612
ENSG00000198856			108650633	108651496
ENSG00000198856			108650647	108667395
ENSG00000198856			108650585	108667818
ENSG00000198858			896503	913231
ENSG00000198858			896503	913245
ENSG00000198858			896504	913245
ENSG00000198858			897519	902410
ENSG00000198858			899644	901236
ENSG00000198858			900078	913204
ENSG00000198858			901491	913151
ENSG00000198860			184051677	184074212
ENSG00000198860			184051679	184072980
ENSG00000198860			184051726	184073023
ENSG00000198860			184051733	184070812
ENSG00000198860			184051746	184074206
ENSG00000198860			184051760	184073846
ENSG00000198860			184054361	184055069
ENSG00000198863			42980565	42982003
ENSG00000198863			42980565	42993690
ENSG00000198863			42980581	42991036
ENSG00000198873			119207589	119455619
ENSG00000198873			119452448	119459742
ENSG00000198874			66995173	66998855
ENSG00000198874			66996815	67239514
ENSG00000198874			66996820	67017881
ENSG00000198874			66996845	67009749
ENSG00000198874			66996853	67239512
ENSG00000198874			67067138	67238640
ENSG00000198874			66996820	67239519
ENSG00000198876			34086387	34126773
ENSG00000198876			34089412	34093779
ENSG00000198876			34098384	34127399
ENSG00000198876			34098488	34125727
ENSG00000198876			34107361	34125703
ENSG00000198887			70258962	70354888
ENSG00000198887			70282472	70286784
ENSG00000198887			70323573	70344674
ENSG00000198887			70346392	70352245
ENSG00000198888			3307	4262
ENSG00000198892	NR_030775		201888680	201892137
ENSG00000198892			201888708	201892306
ENSG00000198892			201888934	201890493
ENSG00000198898			116811070	116898786
ENSG00000198898			116811070	116898786
ENSG00000198898			116862473	116922049
ENSG00000198898			116862530	116904336
ENSG00000198898			116862587	116916110
ENSG00000198898			116862600	116904754
ENSG00000198898			116862600	116918188
ENSG00000198898			116862603	116888699
ENSG00000198898			116862603	116910294
ENSG00000198898			116862604	116874290
ENSG00000198898			116862614	116906736
ENSG00000198898			116909760	116916122
ENSG00000198898			116915456	116917760
ENSG00000198900			41028818	41124487
ENSG00000198909			63622415	63695089
ENSG00000198909			63622425	63693960
ENSG00000198909			63622440	63695105
ENSG00000198909			63622442	63696303
ENSG00000198909			63622710	63693874
ENSG00000198909			63622710	63693874
ENSG00000198909			63666986	63688868
ENSG00000198909			63688199	63689614
ENSG00000198909			63688529	63689692
ENSG00000198909			63688742	63689997
ENSG00000198909			63690330	63692367
ENSG00000198911			41833105	41907308
ENSG00000198911			41833164	41907306
ENSG00000198911			41873689	41877396
ENSG00000198911			41875431	41877366
ENSG00000198911			41885596	41907306
ENSG00000198911			41897068	41899188
ENSG00000198911			41898676	41904973
ENSG00000198911			41900083	41903003
ENSG00000198911			41833079	41907307
ENSG00000198912			3889125	3900247
ENSG00000198912			3889125	3900285
ENSG00000198912			3889125	3900293
ENSG00000198917			128819651	128829821
ENSG00000198917			128822091	128824822
ENSG00000198917			128822798	128826223
ENSG00000198917			128825982	128829779
ENSG00000198917			128826021	128827210
ENSG00000198917			128819653	128829821
ENSG00000198918			119786504	119787456
ENSG00000198918			119786506	119791595
ENSG00000198918			119786506	119791643
ENSG00000198925			219209772	219222738
ENSG00000198925			219219380	219229626
ENSG00000198925			219219380	219229717
ENSG00000198925			219219382	219229368
ENSG00000198925			219220054	219229670
ENSG00000198925			219220209	219222248
ENSG00000198925			219220447	219229629
ENSG00000198925			219221274	219223964
ENSG00000198925			219224683	219229639
ENSG00000198925			219224808	219229618
ENSG00000198925			219225071	219229639
ENSG00000198925			219225078	219229618
ENSG00000198925			219225146	219229636
ENSG00000198925			219225153	219229342
ENSG00000198925			219225194	219229639
ENSG00000198925			219225196	219229639
ENSG00000198925			219225332	219229594
ENSG00000198925			219225415	219229606
ENSG00000198925			219225415	219229639
ENSG00000198925			219225494	219229325
ENSG00000198925			219225506	219228693
ENSG00000198925			219226874	219229340
ENSG00000198931			88809339	88811944
ENSG00000198931			88809411	88811923
ENSG00000198931			88809469	88810268
ENSG00000198931			88809469	88811925
ENSG00000198931			88809469	88811928
ENSG00000198931			88809469	88811937
ENSG00000198931			88809472	88811920
ENSG00000198931			88809518	88811897
ENSG00000198931			88809680	88810398
ENSG00000198931			88809736	88811880
ENSG00000198931			88811174	88811920
ENSG00000198932			102651366	102659083
ENSG00000198932			102652846	102653815
ENSG00000198932			102651366	102659080
ENSG00000198932			102651366	102659080
ENSG00000198932			102651401	102659080
ENSG00000198933			47694081	47698726
ENSG00000198933			47694619	47698767
ENSG00000198933			47695264	47712050
ENSG00000198933			47695685	47711490
ENSG00000198937			37482920	37499922
ENSG00000198951			42058354	42070830
ENSG00000198951			42059796	42070830
ENSG00000198951			42059802	42070842
ENSG00000198952			156249224	156282825
ENSG00000198952			156250033	156251380
