Ensembl Gene ID	RefSeq ncRNA [e.g. NR_002834]	RefSeq ncRNA predicted [e.g. XR_108264]	Transcript Start (bp)	Transcript End (bp)
ENSG00000257002			62909546	62918361
ENSG00000257069			64291722	64304769
ENSG00000257069			64300391	64304766
ENSG00000257434			75020969	75041272
ENSG00000257434			75025974	75044793
ENSG00000257434			75025987	75043370
ENSG00000257918			106714924	106733066
ENSG00000258102			116548106	116554381
ENSG00000258483			98003081	98021777
ENSG00000258696			38003113	38004847
ENSG00000258702			96592733	96595762
ENSG00000258702			96592768	96594760
ENSG00000258813			73057925	73059415
ENSG00000258844			36214607	36235608
ENSG00000259030			74198235	74543982
ENSG00000259030			74198242	74464925
ENSG00000259030			74198244	74375848
ENSG00000259030			74198249	74367964
ENSG00000259030			74198253	74249518
ENSG00000259030			74198264	74240683
ENSG00000259168			27483035	27541197
ENSG00000259168			27536900	27541991
ENSG00000259175	NR_120363	XR_433291	80554609	80562944
ENSG00000259175	NR_120363	XR_431980	80554609	80562944
ENSG00000259175	NR_120363	XR_429773	80554609	80562944
ENSG00000259175	NR_120363	XR_427888	80554609	80562944
ENSG00000259175	NR_120363	XR_424724	80554609	80562944
ENSG00000259175	NR_120363	XR_425982	80554609	80562944
ENSG00000259319			75423683	75427741
ENSG00000259319			75426334	75427690
ENSG00000259368			40368925	40369640
ENSG00000259604			100861843	100873862
ENSG00000259604			100861843	100874369
ENSG00000259604			100861849	100867493
ENSG00000259687			75294404	75296140
ENSG00000259687	NR_038421		75294407	75296638
ENSG00000259955			25238318	25239287
ENSG00000260088	NR_110787	XR_432111	200669507	200694250
ENSG00000260166			88087387	88087932
ENSG00000260211			32313126	32315654
ENSG00000260328			17011914	17014990
ENSG00000260426			155399922	155401782
ENSG00000260432			9753404	9758038
ENSG00000260581			151652275	151655449
ENSG00000260657			68267792	68268293
ENSG00000260657			68267792	68277994
ENSG00000260664			72425948	72430266
ENSG00000260664			72429353	72533892
ENSG00000260788			83721119	83772936
ENSG00000260788			83721610	83772883
ENSG00000260788			83735278	83740021
ENSG00000260788			83735342	83772917
ENSG00000260903			31968002	32003387
ENSG00000260918			47431960	47438959
ENSG00000260920			40464319	40466767
ENSG00000260931			178400834	178402891
ENSG00000261186			242087351	242088457
ENSG00000261292			97759523	97761532
ENSG00000261340			29980113	29982392
ENSG00000261342			2727743	2729327
ENSG00000261374			40374398	40375991
ENSG00000261594			75240905	75243697
ENSG00000261600		XR_251116	91580336	91580863
ENSG00000261600		XR_427062	91580336	91580863
ENSG00000261668			127840198	127844040
ENSG00000261675			36560870	36562915
ENSG00000261710			142089827	142091619
ENSG00000261963			2724420	2749420
ENSG00000261976			50840057	50841626
ENSG00000262223			81376001	81385360
ENSG00000262223			81376019	81379923
ENSG00000262223			81376022	81385129
ENSG00000262223			81379598	81385246
ENSG00000262223			81379667	81385221
ENSG00000262223			81376092	81380584
